id	label
2wsp3s4hIKs_000008	geiger counter clicking
MVLEz28ZdFU_000010	knocking on door
JP637fg_ZC0_000030	ghost moaning
IClqeKMGVdQ_000058	opening treasure chest
3ypSlMWAZeo_000239	machine pounding
trg8QrMK6dc_000002	squeaky toy
lSr8MKcWTdo_000130	breaking stick
ZHIwj6hmd4A_000000	squeezing rubber toy
XUCh79kkapE_000049	engine sputtering
P2ldhAT8KHc_000280	large metal object dragging
ZMcJY8yLjUs_000011	children squealing
9iVLuQ403ww_000039	toy music box playing
OmlvTSN8aeo_000033	video game sound
JS68nchziLA_000029	horse galloping
1mkIuq3rjUg_000019	zipper opening and closing
F1X7egd8Us0_000030	typing on keyboard
j1JUsTMZcuY_000042	squeaky toy
MB23r3XMRNU_000023	foghorn blowing
5DjZHCumLfs_000011	thunder clap
0g_-KI5NZ-E_000030	flute playing
59iKy1LlNpo_000031	sawing wood
0iX0QmnbrK4_000085	elephant trumpeting
A0dHhG6Y8C0_000030	bee buzzing
MgD5JedaXGs_000020	toy squeaking
bVR288WbDXc_000030	large insect flying
klExMKT88MQ_000160	bubbles popping
RdhHK4SbzTo_000030	tapping drum
kNKfoDp0uUw_000030	distant thunder rumbling
6gAQiZDRvXI_000011	squeaky toy squeaking
h1QxsOmXVCE_000187	train passing by
mSHxFybELNY_000030	siren wailing
pRm4t8VZxKw_000208	squeaky toy
gaFQgJLQHtU_000090	gunshots
xS0uJ2FiPIQ_000004	avalanche rumbling
v_oFiTzjGN8_000010	scraping metal
3twm2ErD0kM_000154	auctioneer talking
kpBkoalXnXM_000228	small engine idling
1p3NSKpuJDs_000144	violin playing
9rXAmXuAOw8_000000	door hinge squeaking
bHmbZDvqpyo_000020	squeaky toy
7S_iHrdfrvQ_000030	fabric rubbing
WhD232bSL3w_000104	jet engine
7SKRc8oyLvE_000009	metal saw cutting
1Isq_KJHriU_000016	foghorn sounding
2qHRJAQDCDo_000095	grinding coffee
qJCY09mrxtg_000216	train horn
xA_YD_b7EdA_000040	trumpet playing
IisvMeU0iKQ_000180	lawn mower running
H0MTqgT8UkU_000110	driving on highway
sRKyvq20rY4_000002	engine sputtering
XvkNRGfbdw8_000017	popcorn popping
YSLun3TqE08_000150	rubbing wine glass
C5enZKUmB4k_000030	floor buffer running
rdVo1ikBoJA_000000	ambulance siren
mZIBXZlICgw_000000	heavy machinery running
rYmiCpCbsm0_000020	beeper beeping
1uCzQCdCC1U_000170	chainsaw cutting
HSPBrLMYWQA_000030	door creaking
bBfi3iEu9fk_000160	squeaky hinge
JIMJ7ewIoPA_000030	squeaky toy
4vzHgTC_16s_000010	diesel engine running
a3RfULw7aAY_000000	ambulance siren
cRT5SWbyA54_000004	foghorn blowing
2g5hx_rynAI_000035	air horn blowing
N3B-vKpsKoE_000125	foghorn blowing
vS5cYNOFeBs_000012	squeaky toy
ypOiMHz2Lz0_000000	shower running
8aZFjhn4U-A_000021	alarm siren
0bobzCB2ObQ_000076	train moving on tracks
chP180PR-9g_000041	electric motor running
Ta3F2prvIZY_000091	synthesizer playing
-5z9IXBJefc_000227	tap dancing
5AdvAAdZ8Xs_000570	typing on keyboard
yVZe2RGcZIE_000013	flying remote control plane
2drXOn18U3Q_000136	sleigh bells ringing
uvlhlXGMPos_000030	engine idling
rvjDcbLtU5I_000079	heavy machinery idling
Rj0cmUyZfR4_000030	squeaky toy
mmkqzl_NHKs_000184	blowing into glass jug
4go6CQ_RhYQ_000250	sandblaster running
wibHmlHjDt8_000175	fireworks exploding
FsVcCpJ6Gak_000030	sonar pings
X3Ukm37HbE0_000030	typing on keyboard
YbZXTk6NgTo_000030	sweeping floor
-7tYmeOmsRg_000180	walking on snow
zt-j0_ZVzxg_000480	ice cream truck music
4xWlOt4GOzs_000094	shoveling gravel
fvIV8Wu_-Lo_000129	car horn honking
qhyrLOJ7LcQ_000440	air raid siren
CK5D-skzB5Y_000170	brakes squealing
CUt0oGFuxL8_000053	typing on keyboard
iWiNV03Wa6Y_000072	spraying from a can
VyGYjbe6gJU_000027	typewriter typing
XYLDjkXAuec_000380	air raid siren
xcATi4rdSu8_000002	flute playing
SBeC9TISHz8_000030	sawing wood
NGvamh45l6k_000022	squeaky toy
yqVMoUeG_wA_000010	arcade game sounds
FrnRa5sseEM_000104	machine gun firing
3gjFMkV2ucY_000030	sawing wood
cdbYsoEasio_000070	jet engine whining
6HuIs2xW5kI_000104	squeaky toy
e5Wu9El1mI4_000156	bass drum playing
QpFdUoMjf3w_000035	synthesizer wailing
c-8SLUH5pp4_000030	sawing wood
_Oq8cy6T4KA_000091	hammering nails
i3HsITnarf4_000030	electric guitar playing
0PHUQku2P5I_000050	string orchestra playing
mv_YCUYtGaA_000408	machine gun fire
myOH_8igzTw_000161	horse galloping
hoOwwU30m0I_000067	power tool drilling
VcJnduCJz8g_000029	fire crackling
rrWsWt-rDrQ_000100	door creaking
uLdRi__nG2c_000030	geiger counter clicking
OLG6jDvjB9I_000133	clothes dryer running
L3FlG2uJgY8_000250	typing on keyboard
fsHgHsYyJbs_000030	typing on keyboard
kVuG_F3qCuY_000176	person whistling
jVG2woyJ5Eg_000028	whoopee cushion
mcYd-WlyCIw_000006	ice cream truck music
kr8ssbrDDMY_000030	electric guitar feedback
0jy-sVREk4o_000030	knocking on wooden door
cfi_mCKjbyw_000040	engine sputtering
Idf-WCbVe_U_000011	waterfall roaring
N0d1cK2k1Eg_000000	large doors creaking
C3LXTkKw6sU_000030	clothes dryer tumbling
vJ29SrUu6n4_000036	engine sputtering
A_0xhMEZ1Cg_000030	whale song
ZXbnWlzc0ro_000540	airplane idling
l70yarlcd-I_000029	whale calling
9ZClVJ2V7bA_000022	tapping on glass
mjhlzNVpnXs_000026	tuba playing
g-FzdV9ZTJQ_000018	spray can spraying
RuCO6UGsRHI_000313	alarm clock ringing
ZPXK1-_fYy0_000259	sawing wood
OODgp3YrENY_000028	typing on keyboard
yGeSIM_8BHY_000037	helicopter hovering
QBk4A5qgzNc_000200	walking in snow
GteozUDpJRc_000030	lion roaring
LLkNFGrrgUo_000030	thunder rumbling
n51vOkMOXdQ_000039	pipe organ
cpxofMBzU8g_000181	geiger counter clicking
nlYlNF30bVg_000030	violin screeching
jBv48uOrgbs_000320	stirring a large pot
lXUcalwkWCo_000070	lightsaber sound
lg6lt9pvfKY_000684	smoke detector beeping
-5CGQGSFGyg_000060	typing on keyboard
6BXR7JlTiBQ_000009	chopping wood
zY2CAiwNJ6A_000030	typing on keyboard
oiNhFODWPVk_000185	thunder rumbling
AWet9qFT15M_000079	blowing across bottle top
Vx5SUjzoLy8_000228	foghorn sound
9Ci8qOMBNNU_000070	squeaky toy
qVvAWkoLOz0_000108	typing on keyboard
gFs6lRAQsLg_000160	leaves rustling
qViEyqjnY3M_000159	air raid siren
AMLvdc8Dbq4_000170	bird singing
t_nChjR23qA_000109	large engine idling
6Z8wLKsHcbw_000075	small engine running
GIWJpC_OW1E_000023	balloon deflating
GW4XJ_zY-SQ_000010	video game music
tyjP12Yob3I_000044	creaky door opening
2M0i--pR-To_000037	splashing water
eSSs8vV3VNc_000491	machine gun firing
pb1RbeEwwmc_000057	slapping water
tSX2jYLgPng_000030	knocking on door
3eaA8bsLJBA_000042	opera singing
Xb7lSqbJYog_000490	industrial fan spinning
BNxowL6utbQ_000030	wind chimes tinkling
muuSxbHjipw_000112	geiger counter clicking
cTrxMjSFgB4_000043	siren wailing
bzRimnuUqVc_000017	slot machine winning
aridgcppt0g_000038	touch tone phone
t9PEpPvVNzI_000310	firecrackers exploding
yrOG_y_XhuA_000011	snake rattling
q4pqpYX6b7U_000030	using cash register
9J8sce4390s_000106	sawing wood
nou1eQNbW30_000002	keyboard typing
MoYPhggPrPg_000074	air mattress deflating
dFcVaitADW8_000130	typing on keyboard
WeAejlzuFMQ_000460	wind chime
m-FO9gFY5Go_000030	squeaky toy
9XHRHFTY0iU_000480	jet engine roaring
Via5YWUC1Lk_000180	smoke detector beeping
9EsgN-WS2qY_000030	metronome ticking
TwucF4h5v3U_000084	blizzard roaring
ZPO1zpDqQ8I_000080	heavy traffic noise
0_9-dbUW0hU_000030	saw playing
Skrr-UgHeHg_000008	large engine sputtering
4_6e0icNw7Q_000182	sawing wood
1uhuVsFGe6E_000050	radio broadcasting
YsHxZjm-zg8_000120	sharpening knife
GdFlyobMoAE_000009	typewriter typing
NAiOfUtiXeM_000030	dinosaur running
OCaW_fZF1e8_000251	engine backfiring
qVT6GX1KHUY_000050	whale vocalization
mh6JxDJ0Bno_000030	violin playing
yk1pg24IRVo_000004	heart monitor beeping
TB3VhNczX88_000010	car engine sputtering
w-5phSpjv8E_000018	waterfall roaring
Zl29n4sL8_A_000037	waterfall roaring
6ODACANcE7Q_000221	lawn sprinkler spraying
Pb1AZvbd0Jc_000111	heavy furniture dragging
zcrQlstpqUI_000131	geiger counter clicking
FrJx8vk4GWs_000100	video game sounds
Mqlg9NYMidw_000011	static noise
ivmTP1YxO4k_000328	tap dancing
it0U4Vscl5o_000208	chopping vegetables
Pyt8O3N6-wk_000110	fabric tearing
W7EC4nQ6Qqk_000010	playing a saxophone
Cs0UHi69c7Y_000030	typing on keyboard
WaGwzEFsJLs_000246	chainsaw running
MUC3GjvBI7I_000030	knocking on wooden door
EBEXWRdUZB8_000024	sawing wood
BFEeNJkKx6g_000030	ambulance siren
VpCCJy5atYU_000144	video game music
gVW13w2fXh8_000030	violincello playing
UKgZCUgOSfo_000062	geiger counter clicking
cGzNyfp3mW4_000030	wind howling
r93h4dD3XRU_000020	circular saw cutting
aO5LRQS08E4_000087	feedback noise
ZnzUnrS1MEs_000023	squeaky toy
qnPXk4FMUhA_000037	car horn honking
ZBk-DylU4Ac_000013	video game music
SNhfvhWPXNc_000030	person whistling
YzCK7OtGzqs_000010	tea kettle whistling
6mbQDmij4oQ_000010	scratching record
3t6pqBKV0kY_000030	chainsaw running
IlZZUe9pIcI_000214	paper shredder shredding
7CRVoUCXg_A_000030	door squeaking
_XA3BaNyf4Q_000069	sharpening knife
DJbFAoB4-_o_000170	popping popcorn
dwEU1TXu5bw_000174	playing harp
UaFiUiC_Izo_000054	walking through swamp
Fot4v0DdGyE_000020	using chainsaw
UdWyYaDcEMs_001257	squeezing slime
2T8OhRXZDTs_000030	water dripping
VcLXzvRjTXg_000017	air brake
y8Gfi9gGPRc_000248	squeaky toy
C6Ex7oHBFdU_000030	synthesizer music
O-VVb8Ag49g_000040	train running on tracks
Swien0oGl7o_000090	tapping on glass bottles
btzP6UEH1pI_000412	music box playing
84fDGWoRtsU_000210	bowling
oE64sF3UtfU_000010	stapler
QJfusheJ-uE_000055	machine gun firing
bD5MT2FoOJg_000030	strong wind blowing
liZ8HrN_mKQ_000190	chopping wood
1D6UsaTflJ8_000060	shuffling cards
r3LmyYHbT4o_000005	video game sound effect
NE_DQerjrVU_000020	choir singing
SdeVFx40BKQ_000090	dripping water
Qe71m678qEU_000030	video game sounds
KrAPRaQI9cE_000386	person screaming
gg6yoeBoYxg_000000	geese honking
MnH4tzgKXVc_000030	electric guitar solo
E7q_QwLYI8U_000210	machine creaking
VZJfkEet6EQ_000030	rubber band twanging
gefp9ta8LTA_000030	rubbing glass
v0L5_nBtMpk_000001	knocking on wooden door
YBd5lEnpT_8_000000	water boiling
Pb1AZvbd0Jc_000174	foghorn blowing
YIvbFqkLIgA_000070	squeaky toy
I7OqRsLtmh0_000310	hammering metal
Zook_bGHT3E_000030	sawing wood
XXkTYV7NqIA_000275	war horn blowing
3ptxRyVuU0w_000520	popcorn popping
RMX2aviLZdo_000070	rattlesnake rattling
g4E8Tl7dEs8_000338	hammering nails
I-HlrcP6Qg4_000030	fireworks exploding
AcLX-YyZE08_000167	machine gun firing
3sz7nQTcwcE_000009	chainsaw idling
vORveL941KQ_000010	popping bubble wrap
GXuqtCdONDs_000091	whale vocalization
wFmekjmLAp4_000030	rustling leaves
1vrR6Im_RDo_000030	violin playing
1CZ-bybGzu4_000030	steam engine chugging
B5u3PG7PWDE_000030	waterfall
MLMRHScRnhs_000042	playing cuica
IJ0jeaVklt8_000016	hammering nails
3qesirWAGt4_000020	squeaky toy
Bgnaur8-fas_000160	knocking on door
-z3AAq0FK-0_000001	water sprinkler
6ZDqSPh5u20_000022	walking on snow
OkAT5LKBbIE_000190	firecrackers exploding
14lBeX_dOHU_000234	smoke detector beeping
URtpQZsUmBY_000030	wind chimes
B6d2FiFv8tU_000002	door creaking
XTFD-XHCo2Q_000000	squeaky toy
LiXfod3qOQw_000020	engine sputtering
wOzgCyoi9l8_000074	air raid siren
rMwYBw7zMmY_000073	squeaky toy
OrSfdkVVbOQ_000000	jackhammering
i7zNzUXtXj0_000215	fire crackling
_BoK6vI1wWA_000035	fire extinguisher discharging
hsmrvZEc_uw_000150	birds singing
e4Xh8ZImhUA_000097	synthesizer playing
qkmZcE3ECqk_000066	smoke detector beeping
4p8n4Zf-WMM_000190	drum solo
M5xJm4N_8pg_000014	whale calling
eskqejEOXyU_000045	styrofoam rubbing
A7pW5W-4snM_000150	electric shaver buzzing
I0CQd_aWJ9g_000030	sanding wood
qnRL01qPRA4_000100	popping bubble wrap
CWA2pRIDHuI_000000	spray can shaking
OSlYn9hTRFA_000030	engine sputtering
N4SfahxM8Z4_000004	thunder rumbling
HUm2vzjI6DQ_000220	waterfall roaring
_RLsXrr0fQo_000080	sawing wood
SmzESvmFENY_000014	electric razor buzzing
eVhGXZQx-t8_000036	truck horn
smJRVhMRxIQ_000007	squeaky toy
QyvAU6kcHBw_000083	foghorn blowing
aP3YC0i0yyY_000082	vacuum cleaner running
telZ8Dc0i_M_000294	geese honking
ME7oIRHOPlE_000040	bass note playing
IyL7GafTLfY_000030	squeaky toy
KzdmGVwiPN0_000019	geiger counter clicking
MQ6ckvo-f2k_000050	bacon frying
5Hr6HKMTS18_000400	keyboard typing
OLRKXIQi9z4_000023	squeezing rubber duck
Us0qIYoVRvU_000144	unlocking treasure chest
THgnXOLqpTg_000365	walking through dry leaves
Upq4yFKwiTM_000024	hammering nail
wy5edFMFcyM_000370	mud sloshing
EUy-RsUXJ00_000030	blowing into a jug
GvBjQc3Tywo_000130	typing on keyboard
vzY4mHyr-F8_000214	flute playing
fLEM7amr21o_000250	typewriter typing
U595LzVDCAY_000015	squeaky toy squeaking
xJq5BhrKS4A_000007	bass drum beating
fqZlpAZ4RkQ_000193	foghorn blowing
GLIXnXZEOxY_000090	violin playing
dYQ-nXyfhho_000030	hammering on metal
o4SLkvEa8Mk_000184	bubble wrap popping
aajx_w7vgjA_000003	engine idling
6-RIiM19Be8_000160	flock of birds chirping
sH9j4mHGGkQ_000120	creaking door
0CEsVHHkwww_000030	leaf blower running
eskqejEOXyU_000102	metal dragging
HkQHdrxx_v0_000010	squeaky toy
aKiYt30HO0k_000004	car horn honking
jPKhBkLgFLk_000016	sawing wood
2ke9wf3Ajkg_000080	typewriter typing
M_3Mk2nMydQ_000030	jet engine
WUJXiIqMhCs_000036	air raid siren
Nuyu78uZcVE_000058	horse galloping
jwxvQraiIGs_000084	air horn
Ih3hZZRw9Fg_000415	airplane cabin noise
_yL7bluGUFI_000014	waterfall roaring
cur9zG87bAQ_000004	squeaky toy squeaking
387WVkfK-5w_000057	ship horn blowing
0U9_6RyH3_M_000030	wet shoes squeaking
Kmizok5mDVE_000330	roller coaster running
VViXFIbJNbk_000130	cutting with scissors
cUzDGcBVrlE_000030	typing on typewriter
Ncdv7wCGgYE_000030	sanding wood
28StN9ykZ68_000094	drum machine
GwBS2NzjAvA_000030	lion roaring
0Dt2-TtqvJU_000030	violin playing
dUjpH8UAycU_000012	squeaky toy
D1eDJb5FMw0_000065	stomach rumbling
KVuoi20iigU_000280	popping bubble wrap
Kvpav8cFKhM_000120	arcade game sounds
hs4z6xnkvbQ_000030	squeezing rubber duck
xkm6iX4LUcQ_000182	propeller plane flying
mxH5Ueh1fYo_000536	sharpening a knife
DQIwRVrlYqI_000159	video game sounds
0Wkk9iNzA9c_000030	door creaking
rkQr7lgIjpY_000179	cicada buzzing
U-Qe9aNkrdE_000030	radio tuning
wyhurCZbKQU_000030	machine gun firing
U0uy9GWzSQ8_000065	aerosol spray
JkqXWP4nddE_000012	aerosol can spraying
4t1VqRz4w2g_000030	bird chirping
QTT0Cc70d5k_000048	typing on keyboard
SVvXfuS5eyY_000028	train running on tracks
G8VETC-kEio_000049	ufo hovering
X1B6bDrgzXM_000050	fingernails on a chalkboard
yrscqyUOIlI_000000	cellphone ringing
9e6oA02wk94_000020	squeaky wheel
WF7ugi9ipYw_000120	jet engine running
Xq6M-3Kh_PU_000020	spray can spraying
7LsJrF1AwZg_000030	waterfall roaring
1cwGW0cBdRs_000030	rubbing wine glass rim
FNFgjJ00J9w_000030	squeaky toy
XOj6xGKEsUw_000035	person crying
C00BpiE52mM_000270	machine gun firing
iW8es1xXsG4_000533	steam train
RzGho0_J5lM_000060	hammering nails
ZZhkohnlobs_000382	vuvuzela blowing
dmOYEzKEWew_000158	violin playing
hDnMfsCScSc_000096	hammering anvil
iNFsYjfTRlA_000030	leaves rustling
126AbihZt28_000009	knocking on wooden door
VBQPcmmUkkg_000010	music box
3p3A4QDXw-g_000030	saxophone playing
mW5_chAgg8c_000120	using a washboard
oCVRgGxkKo4_000090	squeezing rubber duck
IHg3nrJZQ1I_000100	gears grinding
Xx2YziXzVkg_000030	rubber duck squeaking
3F9Qszr4j1Q_000030	rubbing wet glass
IUItviB2VsQ_000030	string orchestra
MpWGx5odhh8_000160	sewing machine running
0eDN0YmnJRY_000002	squeaky toy
OhmcZInYYwE_000173	spraying aerosol
xv3l1Blx6JQ_000250	squeaky toy
PvqxX8mqtUc_000050	typewriter typing
XS-3djsJWTA_000360	music box playing
bE2g05K-B94_000049	foghorn blowing
zh4tznWde1M_000330	engine idling
-r3nM90RCNs_000161	playing washboard
YGj2ZPZ5cew_000290	engine sputtering
jEU8MG1w6oo_000080	machine gun firing
i99_Kgi0WIU_000030	fabric rustling
IMQtdwaG8I8_000101	frying bacon
JDbNy8sAMOo_000023	doorbell ringing
RF3rog2YjYw_000030	squeezing rubber duck
ztlvu_7eQIE_000164	electric guitar feedback
nfitcQXx-Y0_000058	balloon deflating
acepdtp7F7Y_000348	breaking twigs
SHk3gJAnm8U_000529	squeaky toy
CCX_4cW_SAU_000000	wind howling
_dlpgziE7CU_000010	door creaking
_rgOfS3NOSY_000108	horse galloping
CMCtge02AnU_000260	typing on keyboard
UeRUivHxW3c_000020	sanding wood
5JHMkSN2rdc_000074	smoke detector beeping
Wx0Aw9na7Jo_000007	air leaking
OHkkIGrKEKk_000000	squeaky toy
QXnFAcMyAHA_000030	music box playing
qWLvv_rrSH4_000030	bee buzzing
x50I2W-Ahek_000241	typewriter typing
L3lYFx1wx-M_000195	walking in mud
c8AulW4IZVs_000030	typing on keyboard
ADjyDcauxzM_000030	squeaky toy
F4JohaJr23s_000072	power tool winding down
r9lsNndMDIU_000052	scratching record
IIdwBaHYhE4_000070	bee buzzing
st6A74RGLmY_000037	leaf blower operating
0XDEooC1h7s_000000	foghorn blowing
5uUROIui4Z0_000002	video game music
0nvBTp-q7tU_000112	electric guitar feedback
_Zl_z4n_T9M_000471	hammering nails
bnFZy6N2TS0_000327	radio static
IckvLvmXEBk_000330	earthquake rumbling
avMMHoVQdTI_000039	geiger counter clicking
kAE_Lb-f39I_000007	chopping wood
UsNUR6tsoTs_000030	chainsaw cutting wood
UuBSbvH6ql8_000029	flute playing
mTM0WQRcfNU_000050	hammering nails
rwmtZb4cEiY_000031	wood creaking
8DKdz6E8W-E_000051	engine sputtering
yOP7z54BXYo_000030	typing on keyboard
bFTkrENAIzk_000237	fireworks exploding
nqd6uO6hDSo_000030	ambulance siren
Kx8xFS9jbjg_000004	morse code
blRJgHaFyNM_000024	squeaky toy
oPzAaB7LoqU_000030	seagull calling
VQ60kd-BrC8_000030	hammering metal
9OcAwC8y-eQ_000030	alarm clock ringing
vf6_C1USc60_000280	drum roll
53KoRxxr1jc_000030	squeaky toy
ipSnR0fR_uA_000044	bicycle horn
9zW-E0XdWdw_000160	violin playing
dU5GJkZ2Ltw_000044	radio tuning
pKG3RMK__dc_000110	synthesizer swoosh
RpGRpTpEHTs_000109	gears grinding
6DXkv8hTM0k_000003	squeezing a squeaky toy
CHxOPxrzSfQ_000214	squeaky wheel
1MaEJRh2oGY_000089	squeezing rubber toy
b-5nX20MGoE_000058	dentist drill
0hjqlmdPT6g_000050	industrial pump working
Ke1oAMn5aXE_000060	heavy machinery running
vVle7Qb4tDU_000056	garbage truck operating
vh8Uh1zTLQw_000035	foghorn sounding
V7M8J64sUZs_000077	crushing dry leaves
crToMuDxmL8_000050	sawing wood
DroAzooK4yw_000030	playing music box
cXEJWtj2kT8_000030	typing on keyboard
PeNLnpalp9s_000030	bubbling mud
UltPy7eml7I_000012	computer beeping
iFgbO8LRJfo_000365	geiger counter clicking
AGA3hiGZJCo_000000	industrial fan
ovmrWtaq3og_000017	car horn honking
qbRZ67ynqp0_000050	machine gun firing
COhPkkb8I0c_000096	engine idling
P8Uwpp00DBk_000000	bicycle horn honking
1p5jl5JeZx8_000117	waterfall roaring
lX7W1jwY6-8_000658	mobile phone ringing
yqKLtv30fcQ_000005	spraying aerosol can
0IzhjqyDzt8_000000	hammering on anvil
LVYHbuggoj8_000050	volcano erupting
DLncH1MUazE_000005	heavy door creaking
Wb1u17uxbYU_000304	bagpipes playing
mxQ37FEFLKY_000030	rubbing fabric
mJOGqViXauo_000100	fire crackling
cBF73TX0xZk_000030	loading a gun
uPUk0gCy-OA_000084	heavy rain
uAcYglB_pRw_000390	geiger counter clicking
EM2O8RPZcuk_000000	ice cubes clinking
Ta9R_TuzIUM_000153	using leaf blower
z5-LFayciG8_000247	airplane cabin noise
BHf4pvm-gGM_000030	sawing wood
NIUD5tnT_NQ_000308	pulling boots from mud
kO8TVRcXI98_000303	playing violin
VYQfSG_FUjY_000080	squeezing rubber toy
Mdwn6x9edFI_000530	starting a lawnmower
eSKFXcMdFXI_000716	frying food
gA4PlwSKj8A_000039	jet engine roaring
_gG0KNGD47M_000030	heartbeat monitor beeping
QnR9JhVGgu8_000348	heavy machinery running
pGnTEZvUcuo_000163	giant stomping
7yk8XI5q7go_000030	person humming
XJzWnBLIXQk_000099	fire crackling
2Bljhdt61Y4_000038	foghorn blowing
Jj3Ie49Mzik_000020	theremin playing
dyX9ElZE7TQ_000070	balloon deflating
ad6gQQ_0evk_000030	typing on keyboard
hSAgDYarzOs_000060	industrial fan running
5KdvPp1_JeI_000184	smoke detector chirping
1V-_jMSJR6A_000024	blowing glass bottle
U-L9YCIdLbg_000080	sawing wood
WgllfeO855E_000147	galloping horse
gpO6rllg_84_000000	typewriter typing
7j8DS1YoQwQ_000169	machine gun fire
Tr7PDdzq40o_000180	music box playing
C70SFMHqnRI_000120	engine sputtering
3OlQmVVOzbQ_000250	lawnmower running
Bg7_qkxGkAA_000020	hammering nails
QLEXmKz-MV4_000070	typewriter typing
ApgCxwAImCE_000030	bird singing
AwUYzbOW5WQ_000006	walking with spurs
VpuNCFDYgnA_000070	air horn
mcrf1Mb99d4_000068	hammering a large post
Vj13osgy2M0_000020	video game sounds
pL4zRe6Purs_000070	scratching record
CsRF3qYnSLI_000030	ambulance siren
aFKTFN8p-pw_000053	goose honking
u7iDdlWkmAk_000023	shaking a chain
ATnl-fq5nAk_000030	deep bell ringing
1nUqhH8bAPk_000030	ukulele playing
sK43mohcBSA_000077	rusty hinge squeaking
jYgUTPUi28Y_000201	large ice cracking
QqdmtqL64RA_000030	air raid siren
OIqd2UrvGcI_000109	video game music
nU7x170OvJ4_000030	whale vocalization
XG1fNGITN08_000400	ambulance siren
U8hJTpSZVWE_000103	theremin playing
ObV0Fz5rJHQ_000008	squeaky toy
Mr--N4d6lIM_000323	drum machine
TZl2cGkWZL4_000030	squeaky toy
gvuoL6ugzvw_000040	heavy metal music
NDovY5OEt2o_000030	air raid siren
CguHOT6Ve3E_000020	frying food
ye0GZg0oR_I_000045	electric guitar solo
WJV6Ey6hXEw_000005	engine sputtering
tm0Em1IlvsA_000318	walking on snow
E8SPrMj1cto_000030	squeaky toy
Wj5qDj8_nSw_000025	waterfall roaring
SmuyUnEZaJw_000030	squeaky toy
DDZlMjb-0i4_000150	chainsaw running
NIXYf0CSnhE_000080	popping cork
ezUkPETm6cs_000030	heavy machinery running
52GtuAAT-94_000042	whistle blowing
YsUCzO0gfro_000060	starting an engine
Q4cVLAbRVDc_000045	playing a singing bowl
QHmGUrpOgAU_000070	typing on keyboard
DFf71XYDX3g_000016	geiger counter clicking
5xVe-bGbbYA_000045	sawing wood
86roBf8WIso_000020	bird singing
CxSALNdzjKs_000125	waterfall roaring
q0m71v7DDXc_000087	steam engine running
2xQuWif8axE_000030	dial-up modem sounds
kZQkCqkUBVA_000168	sink drain gurgling
CD2NWcdAcDM_000006	smoke detector beeping
jtfG2FbwINE_000121	squeezing rubber duck
1obzCbmFpa8_000410	woodpecker pecking
1FWUnWVX5Xk_000159	dripping water
40sAH2ZB0Pg_000030	sewing machine running
ULLEA-jLmpI_000030	chopping vegetables
KjGMB5wI-YE_000000	large flag flapping
_X69MdLl5rU_000176	knocking on door
NJJg575V_fc_000080	shaking aerosol can
CiuMO1EkzU4_000010	drum machine
DrN1hZuDLqA_000153	car skidding
jtRq_vXe9uQ_000246	electric guitar feedback
t6jlx6jAb-Q_000070	typing on keyboard
ZIPScztJi0M_000049	geiger counter clicking
Wqux-4IupdU_000112	splashing water
0F04c_rY4aw_000000	ambulance siren
_-_U21mzk40_000030	radio tuning
0QabiRBcEKc_000050	radio static
ryskM4LGrtk_000530	keys jangling
qRW1-q1SU5U_000043	water sprinkler
Okx87oCJg5g_000250	violin playing
Mel-OwQFWmo_000130	escalator running
3XhpZyBrIVk_000018	typing on a typewriter
glLssX4biLE_000094	sawing wood
vjx-jzh9q7U_000189	rubbing glass
j5_x1BgTo1Y_000437	glass breaking
NJUl3gPX07o_000030	electric guitar feedback
hnpnc72pQOQ_000677	air raid siren
ljUu7ZnlKZA_000031	water bubbling
d2nT1ZwZiZw_000051	sewing machine running
9MT7lQN7fN0_000085	avalanche rumbling
uki8gvAywnU_000125	refrigerator humming
70SeDyvtqi8_000205	air raid siren
9NUBwDtWAmk_000030	video game music
1SJFTbu1abo_000042	dial-up modem noise
Qovva-Q5vmM_000424	sawing wood
OGyMalgBFxY_000001	thunder rumbling
V8tcqAyPSYw_000064	volcano erupting
CIJ9L83uKtE_000030	large fan blowing
_QjCOK638vc_000036	squeaky toy squeaking
Vbc-veezx0w_000030	squeaky door
ficqj4JyX4c_000098	motorcycle engine starting
GydL9SSi7U0_000070	blowing into bottle
M4QNImtbFlQ_000030	boat engine running
VeXcCHo5iMI_000030	chainsaw idling
mCY1Z1cmc-s_000359	plunging a toilet
RDG7jY7P_8M_000088	crowd of people shouting
fp86HeXZCdo_000068	squeaky toy
3SyOlb_hSjg_000030	air raid siren
kWPAWeNuBKc_000506	high pressure washer
OruJS8cr2qE_000005	squeaky toy
7rqy1JhY7TU_000030	pulling starter cord
HajY_r6RNy0_000090	sawing wood
NsbLeONN0-c_000188	sharpening knife
hwdxp1xG-jQ_000077	sawing wood
_-ZSRcrbRGI_000140	dragging metal
AgtY6m-b3Gk_000030	dialing on telephone
Fsu8KjtWhPo_000079	violin playing
TOEwQXeyNe8_000210	dragging furniture
fB9W0awy06E_000160	dentist drill
eeiDM1H_Y-w_000020	strong wind blowing
3Pfu7BPWvL8_000036	seagulls squawking
IdkAQNGihZU_000151	alien spacecraft noise
BNfeHeas6hA_000076	engine idling
x0fI4QXOz9M_000030	squeaky toy
jaI41fTAM54_000030	wrecking ball hitting building
CrOlDmMSVSM_000120	foghorn blowing
